"ID user ";"Length of proﬁle name";"Length of proﬁle description";"Number of tweets posted";"Age of the user account, in days";"Ratio of number of followings and followers";"Number of following";"Number of followers";"Frequence of tweets posted per day";"hashtags average";"mentions average";"links average";"Likes average per tweet"
"2615833440";"10";"0";"3";"20";"1,0";"784";"833";"3,0";"0,0";"1,0";"0,0";"0,0"
"734476497491267600";"15";"0";"3";"20";"0,0";"218";"73";"3,0";"0,0";"0,0";"0,0";"1,0"
"821760599084376000";"13";"162";"7";"20";"19,0";"374";"7323";"7,0";"1,0";"0,0";"0,0";"0,0"
"2856913618";"12";"85";"3";"20";"2,0";"47";"120";"3,0";"0,0";"1,0";"0,0";"0,0"
"2810588964";"8";"122";"1";"20";"2,0";"301";"743";"1,0";"0,0";"0,0";"1,0";"0,0"
"3401548312";"12";"16";"3";"20";"4,0";"143";"647";"3,0";"0,0";"1,0";"0,0";"0,0"
"831134235356385300";"7";"24";"1";"20";"1,0";"523";"548";"1,0";"0,0";"1,0";"0,0";"0,0"
"723962760";"10";"102";"7";"20";"7,0";"150";"1128";"7,0";"0,0";"1,0";"0,0";"0,0"
"825756725148008400";"12";"0";"12";"20";"0,0";"237";"156";"12,0";"0,0";"1,0";"0,0";"0,0"
"3227781323";"15";"0";"3";"20";"5,0";"1920";"10107";"3,0";"0,0";"2,0";"0,0";"0,0"
"3255024310";"8";"7";"3";"20";"5,0";"244";"1450";"3,0";"0,0";"1,0";"0,0";"0,0"
"619203679";"10";"0";"7";"20";"2,0";"362";"758";"7,0";"0,0";"1,0";"1,0";"0,0"
"72264945";"10";"149";"4";"20";"1,0";"701";"1366";"4,0";"0,0";"1,0";"0,0";"0,0"
"240226030";"14";"14";"5";"20";"3,0";"645";"2567";"5,0";"0,0";"1,0";"0,0";"0,0"
"3805663773";"12";"33";"3";"20";"0,0";"34";"32";"3,0";"0,0";"1,0";"0,0";"0,0"
"1867046786";"14";"31";"8";"20";"3,0";"326";"1170";"8,0";"0,0";"1,0";"0,0";"0,0"
"806544406820094000";"9";"90";"79";"20";"3,0";"88";"323";"79,0";"0,0";"1,0";"0,0";"0,0"
"3211927487";"7";"59";"1";"20";"3,0";"22751";"79261";"1,0";"0,0";"1,0";"0,0";"0,0"
"198185729";"14";"72";"12";"20";"3,0";"247";"928";"12,0";"0,0";"2,0";"0,0";"0,0"
"140195976";"10";"127";"1";"20";"6314,0";"4";"25256";"1,0";"0,0";"1,0";"1,0";"0,0"
"3468105316";"10";"3";"1";"20";"1,0";"310";"451";"1,0";"0,0";"1,0";"0,0";"0,0"
"3033506843";"10";"44";"3";"20";"8,0";"213";"1818";"3,0";"0,0";"0,0";"1,0";"0,0"
"4685354898";"6";"56";"3";"20";"1,0";"185";"220";"3,0";"0,0";"2,0";"0,0";"0,0"
"860236811293122600";"13";"130";"1";"20";"0,0";"121";"24";"1,0";"0,0";"1,0";"0,0";"0,0"
"858601578219098100";"11";"36";"1";"20";"0,0";"69";"16";"1,0";"0,0";"0,0";"0,0";"0,0"
"2205111216";"8";"0";"3";"20";"2,0";"75";"151";"3,0";"4,0";"2,0";"0,0";"0,0"
"786785796";"15";"134";"1";"20";"0,0";"423";"414";"1,0";"0,0";"1,0";"0,0";"0,0"
"821962778";"6";"0";"3";"20";"1,0";"275";"545";"3,0";"0,0";"1,0";"0,0";"0,0"
"198294324";"12";"84";"3";"20";"1,0";"858";"978";"3,0";"0,0";"1,0";"0,0";"0,0"
"1107247382";"7";"131";"1";"20";"3,0";"349";"1377";"1,0";"0,0";"2,0";"0,0";"0,0"
"1430582702";"7";"50";"1";"20";"0,0";"944";"595";"1,0";"0,0";"1,0";"0,0";"0,0"
"790505956954308600";"15";"41";"1";"20";"0,0";"493";"169";"1,0";"0,0";"1,0";"0,0";"0,0"
"2845766001";"10";"0";"1";"20";"1,0";"331";"415";"1,0";"1,0";"1,0";"0,0";"0,0"
"733424455";"10";"72";"3";"20";"0,0";"130";"59";"3,0";"0,0";"1,0";"0,0";"0,0"
"298479928";"8";"43";"11";"20";"1,0";"290";"567";"11,0";"0,0";"1,0";"0,0";"0,0"
"3883198342";"11";"76";"2";"20";"0,0";"1254";"1207";"2,0";"0,0";"1,0";"0,0";"0,0"
"123609004";"15";"69";"1";"20";"1,0";"522";"708";"1,0";"0,0";"1,0";"0,0";"0,0"
"4472898153";"10";"148";"3";"20";"3,0";"377";"1194";"3,0";"0,0";"1,0";"0,0";"0,0"
"743016449602637800";"8";"13";"1";"20";"0,0";"361";"169";"1,0";"0,0";"0,0";"0,0";"0,0"
"4404080248";"13";"0";"74";"20";"0,0";"2836";"157";"74,0";"0,0";"1,0";"0,0";"0,0"
"3115219287";"11";"74";"7";"20";"0,0";"1605";"1027";"7,0";"0,0";"1,0";"0,0";"0,0"
"3341973453";"10";"0";"2";"20";"0,0";"149";"58";"2,0";"0,0";"0,0";"0,0";"0,0"
"615939145";"9";"45";"2";"20";"1,0";"892";"1259";"2,0";"0,0";"0,0";"1,0";"0,0"
"1589055414";"15";"101";"2";"20";"0,0";"805";"234";"2,0";"0,0";"1,0";"0,0";"0,0"
"73743719";"11";"0";"79";"20";"3,0";"52";"159";"79,0";"1,0";"0,0";"1,0";"0,0"
"793755212";"15";"0";"5";"20";"0,0";"258";"57";"5,0";"0,0";"0,0";"0,0";"0,0"
"844966478831079400";"9";"72";"1";"20";"2,0";"96";"242";"1,0";"0,0";"1,0";"0,0";"0,0"
"2953261335";"13";"19";"1";"20";"1,0";"1415";"1917";"1,0";"0,0";"3,0";"0,0";"0,0"
"797201858947387400";"10";"0";"74";"20";"0,0";"38";"15";"74,0";"1,0";"0,0";"1,0";"0,0"
"4881187810";"13";"142";"3";"20";"18,0";"80";"1486";"3,0";"0,0";"0,0";"0,0";"0,0"
"2923159343";"13";"56";"3";"20";"0,0";"664";"222";"3,0";"0,0";"1,0";"0,0";"0,0"
"518637564";"7";"132";"1";"20";"0,0";"239";"227";"1,0";"0,0";"3,0";"0,0";"0,0"
"2285748522";"9";"34";"3";"20";"3,0";"140";"543";"3,0";"0,0";"1,0";"1,0";"0,0"
"331819741";"9";"158";"73";"20";"1,0";"2408";"2562";"73,0";"0,0";"1,0";"0,0";"0,0"
"738280529829695500";"8";"20";"1";"20";"0,0";"85";"38";"1,0";"0,0";"3,0";"0,0";"0,0"
"119789058";"6";"149";"1";"20";"4,0";"569";"2448";"1,0";"3,0";"0,0";"1,0";"0,0"
"4171757957";"7";"158";"3";"20";"0,0";"475";"466";"3,0";"2,0";"2,0";"0,0";"0,0"
"1643442384";"11";"57";"6";"20";"2,0";"1457";"2928";"6,0";"0,0";"0,0";"0,0";"0,0"
"704302431023341600";"13";"155";"8";"20";"5,0";"217";"1293";"8,0";"0,0";"1,0";"0,0";"0,0"
"1294617600";"12";"0";"2";"20";"0,0";"2478";"1027";"2,0";"0,0";"1,0";"0,0";"0,0"
"15745499";"8";"0";"3";"20";"4,0";"151";"645";"3,0";"0,0";"1,0";"0,0";"0,0"
"795617975919382500";"10";"145";"3";"20";"1,0";"300";"341";"3,0";"1,0";"1,0";"0,0";"0,0"
"3239200829";"6";"18";"3";"20";"0,0";"1045";"603";"3,0";"0,0";"0,0";"1,0";"0,0"
"75318605";"9";"73";"77";"20";"4,0";"571";"2460";"77,0";"0,0";"0,0";"1,0";"0,0"
"836008039463387100";"12";"63";"11";"20";"0,0";"64";"47";"11,0";"0,0";"0,0";"0,0";"0,0"
"1329997428";"12";"59";"3";"20";"61,0";"177";"10858";"3,0";"0,0";"1,0";"1,0";"0,0"
"457634431";"5";"20";"3";"20";"2,0";"240";"656";"3,0";"0,0";"1,0";"0,0";"0,0"
"797925044";"10";"34";"12";"20";"5,0";"549";"3150";"12,0";"0,0";"0,0";"0,0";"0,0"
"731613771010068500";"11";"91";"15";"20";"4,0";"311";"1310";"15,0";"0,0";"1,0";"1,0";"0,0"
"333298403";"10";"144";"3";"20";"2,0";"45";"91";"3,0";"0,0";"1,0";"1,0";"0,0"
"739905895279251500";"10";"0";"1";"20";"0,0";"207";"82";"1,0";"0,0";"1,0";"1,0";"0,0"
"1026796656";"10";"98";"1";"20";"16,0";"419";"6912";"1,0";"0,0";"0,0";"1,0";"0,0"
"1541034643";"9";"0";"1";"20";"18,0";"1283";"23215";"1,0";"0,0";"1,0";"0,0";"0,0"
"804394062090567700";"8";"35";"3";"20";"0,0";"186";"163";"3,0";"0,0";"1,0";"0,0";"0,0"
"3003740739";"15";"77";"83";"20";"0,0";"544";"55";"83,0";"0,0";"1,0";"0,0";"0,0"
"4063200100";"9";"24";"7";"20";"10,0";"97";"1013";"7,0";"0,0";"0,0";"1,0";"0,0"
"1696236630";"14";"0";"8";"20";"0,0";"32";"15";"8,0";"0,0";"1,0";"0,0";"0,0"
"2767418790";"12";"147";"3";"20";"2,0";"1464";"3926";"3,0";"0,0";"0,0";"1,0";"0,0"
"701529047642280000";"15";"0";"7";"20";"0,0";"16";"1";"7,0";"0,0";"1,0";"0,0";"0,0"
"4699195770";"6";"55";"2";"20";"1,0";"193";"364";"2,0";"0,0";"1,0";"0,0";"0,0"
"580107253";"13";"0";"12";"20";"0,0";"59";"41";"12,0";"1,0";"0,0";"1,0";"0,0"
"1716586297";"9";"23";"2";"20";"4,0";"291";"1400";"2,0";"0,0";"0,0";"1,0";"0,0"
"719268787";"9";"59";"3";"20";"1,0";"360";"623";"3,0";"0,0";"1,0";"0,0";"0,0"
"2855123777";"11";"0";"1";"20";"15,0";"30";"457";"1,0";"0,0";"1,0";"0,0";"0,0"
"854663270439026700";"10";"53";"3";"20";"0,0";"96";"38";"3,0";"0,0";"1,0";"0,0";"0,0"
"843431021999743000";"6";"84";"3";"20";"0,0";"205";"75";"3,0";"0,0";"1,0";"0,0";"1,0"
"233893003";"11";"160";"71";"20";"6,0";"2497";"15726";"71,0";"1,0";"0,0";"1,0";"0,0"
"850545687964000300";"10";"114";"83";"20";"0,0";"87";"46";"83,0";"0,0";"0,0";"0,0";"0,0"
"3346917117";"11";"11";"7";"20";"0,0";"112";"86";"7,0";"0,0";"1,0";"0,0";"0,0"
"768898691944030200";"13";"28";"2";"20";"0,0";"264";"34";"2,0";"0,0";"1,0";"0,0";"0,0"
"4354294277";"9";"158";"3";"20";"0,0";"2060";"207";"3,0";"2,0";"1,0";"1,0";"0,0"
"716157728";"10";"25";"77";"20";"1,0";"82";"98";"77,0";"0,0";"1,0";"0,0";"0,0"
"2164756629";"11";"36";"8";"20";"0,0";"139";"65";"8,0";"0,0";"3,0";"0,0";"0,0"
"580195072";"7";"133";"7";"20";"3,0";"98";"371";"7,0";"0,0";"1,0";"0,0";"0,0"
"4317925577";"11";"84";"1";"20";"0,0";"738";"541";"1,0";"0,0";"2,0";"0,0";"0,0"
"304812988";"15";"90";"3";"20";"87,0";"12";"1054";"3,0";"0,0";"1,0";"0,0";"0,0"
"861590446769877000";"11";"0";"3";"20";"0,0";"35";"3";"3,0";"3,0";"3,0";"0,0";"0,0"
"788437307426762800";"11";"16";"2";"20";"0,0";"78";"50";"2,0";"0,0";"0,0";"0,0";"0,0"
"833984542209871900";"9";"55";"3";"20";"0,0";"370";"71";"3,0";"0,0";"1,0";"0,0";"0,0"
"609191376";"7";"141";"11";"20";"0,0";"547";"207";"11,0";"1,0";"2,0";"0,0";"0,0"
"2181925778";"10";"160";"1";"20";"0,0";"708";"619";"1,0";"0,0";"1,0";"0,0";"0,0"
"830551945727324200";"8";"132";"1";"20";"0,0";"533";"154";"1,0";"0,0";"0,0";"1,0";"0,0"
"2193228569";"11";"113";"1";"20";"7,0";"185";"1295";"1,0";"0,0";"1,0";"0,0";"0,0"
"1589073684";"6";"0";"1";"20";"0,0";"113";"4";"1,0";"0,0";"3,0";"0,0";"0,0"
"589292220";"6";"158";"1";"20";"0,0";"1694";"1461";"1,0";"3,0";"2,0";"1,0";"0,0"
"91354325";"8";"160";"1";"20";"2,0";"1227";"3279";"1,0";"1,0";"0,0";"1,0";"0,0"
"528664100";"9";"64";"1";"20";"1,0";"125";"154";"1,0";"0,0";"0,0";"0,0";"0,0"
"1546034574";"12";"20";"2";"20";"3,0";"298";"924";"2,0";"0,0";"1,0";"1,0";"0,0"
"782679091648471000";"12";"18";"10";"20";"4,0";"288";"1193";"10,0";"0,0";"1,0";"0,0";"0,0"
"2938277523";"8";"93";"7";"20";"2,0";"495";"1185";"7,0";"2,0";"2,0";"0,0";"0,0"
"254068375";"5";"0";"3";"20";"0,0";"298";"72";"3,0";"0,0";"1,0";"0,0";"0,0"
"3180534827";"6";"0";"7";"20";"52,0";"40";"2112";"7,0";"0,0";"1,0";"0,0";"0,0"
"789084298120982500";"11";"16";"77";"20";"1,0";"60";"102";"77,0";"0,0";"0,0";"0,0";"0,0"
"37757950";"8";"81";"2";"20";"1,0";"195";"221";"2,0";"0,0";"1,0";"0,0";"0,0"
"38392822";"7";"98";"4";"20";"0,0";"3077";"2255";"4,0";"1,0";"4,0";"0,0";"0,0"
"4634600955";"11";"10";"3";"20";"1,0";"394";"519";"3,0";"0,0";"2,0";"0,0";"0,0"
"741932019614142500";"14";"153";"1";"20";"2,0";"92";"198";"1,0";"0,0";"1,0";"0,0";"0,0"
"798216229953617900";"13";"0";"1";"20";"0,0";"85";"56";"1,0";"1,0";"1,0";"0,0";"0,0"
"2335634174";"8";"0";"2";"20";"0,0";"990";"617";"2,0";"0,0";"1,0";"0,0";"0,0"
"3602112377";"7";"117";"3";"20";"1,0";"470";"599";"3,0";"0,0";"1,0";"0,0";"0,0"
"2993869756";"12";"141";"81";"20";"1,0";"9101";"17731";"81,0";"2,0";"1,0";"0,0";"0,0"
"4756300462";"7";"22";"3";"20";"1,0";"206";"317";"3,0";"0,0";"1,0";"0,0";"0,0"
"2976252087";"8";"44";"4";"20";"2,0";"267";"611";"4,0";"0,0";"1,0";"1,0";"0,0"
"480730486";"11";"95";"7";"20";"2,0";"420";"1154";"7,0";"0,0";"1,0";"1,0";"0,0"
"451685177";"7";"40";"3";"20";"2,0";"286";"737";"3,0";"0,0";"1,0";"0,0";"0,0"
"227343441";"7";"155";"3";"20";"0,0";"4415";"2608";"3,0";"0,0";"1,0";"0,0";"0,0"
"820582536787230700";"8";"124";"1";"20";"0,0";"1415";"871";"1,0";"0,0";"0,0";"1,0";"0,0"
"498711640";"8";"37";"77";"20";"6,0";"271";"1791";"77,0";"0,0";"1,0";"0,0";"0,0"
"43950975";"8";"136";"1";"20";"0,0";"703";"271";"1,0";"0,0";"0,0";"1,0";"0,0"
"875436026889719800";"15";"160";"3";"20";"0,0";"43";"6";"3,0";"1,0";"2,0";"0,0";"0,0"
"1652532122";"15";"159";"3";"20";"0,0";"686";"317";"3,0";"0,0";"2,0";"0,0";"0,0"
"736903836330266600";"9";"3";"4";"20";"1,0";"116";"175";"4,0";"0,0";"3,0";"0,0";"0,0"
"2896399684";"10";"9";"77";"20";"3,0";"199";"618";"77,0";"0,0";"1,0";"0,0";"0,0"
"29610030";"5";"49";"4";"20";"2,0";"996";"2955";"4,0";"0,0";"1,0";"1,0";"0,0"
"2636647622";"10";"0";"1";"20";"6,0";"49";"309";"1,0";"0,0";"2,0";"0,0";"0,0"
"858663413244993500";"15";"39";"2";"20";"0,0";"143";"54";"2,0";"0,0";"1,0";"0,0";"0,0"
"82580760";"11";"40";"5";"20";"1,0";"705";"1359";"5,0";"1,0";"0,0";"1,0";"0,0"
"964298892";"9";"135";"77";"20";"2,0";"376";"917";"77,0";"2,0";"1,0";"1,0";"0,0"
"1050457957";"14";"0";"85";"20";"0,0";"284";"233";"85,0";"0,0";"0,0";"0,0";"0,0"
"447564624";"8";"25";"5";"20";"0,0";"492";"288";"5,0";"0,0";"0,0";"1,0";"0,0"
"4483891900";"11";"128";"7";"20";"3,0";"109";"335";"7,0";"1,0";"1,0";"1,0";"0,0"
"2579700675";"13";"103";"1";"20";"1,0";"207";"215";"1,0";"0,0";"0,0";"0,0";"0,0"
"727545813090615300";"6";"42";"2";"20";"1,0";"233";"251";"2,0";"0,0";"1,0";"0,0";"0,0"
"744137699137851400";"7";"0";"12";"20";"0,0";"978";"70";"12,0";"0,0";"4,0";"1,0";"0,0"
"114259143";"9";"151";"7";"20";"1,0";"764";"831";"7,0";"1,0";"1,0";"0,0";"0,0"
"3053782026";"9";"46";"3";"20";"2,0";"203";"464";"3,0";"0,0";"1,0";"1,0";"0,0"
"754810604";"7";"35";"8";"20";"0,0";"0";"1468";"8,0";"0,0";"0,0";"2,0";"0,0"
"856161401727045600";"8";"0";"4";"20";"0,0";"251";"168";"4,0";"0,0";"0,0";"1,0";"0,0"
"834840087787610100";"12";"48";"2";"20";"3,0";"81";"275";"2,0";"0,0";"0,0";"0,0";"0,0"
"784329896";"14";"98";"4";"20";"4,0";"173";"755";"4,0";"0,0";"1,0";"0,0";"0,0"
"958772029";"11";"0";"3";"20";"1,0";"155";"182";"3,0";"0,0";"1,0";"0,0";"0,0"
"3331347592";"12";"14";"2";"20";"1,0";"191";"192";"2,0";"0,0";"1,0";"0,0";"0,0"
"574187555";"7";"40";"3";"20";"0,0";"103";"44";"3,0";"0,0";"0,0";"1,0";"0,0"
"3363103343";"13";"55";"3";"20";"1,0";"263";"420";"3,0";"0,0";"0,0";"1,0";"0,0"
"578240605";"13";"38";"74";"20";"0,0";"247";"160";"74,0";"0,0";"1,0";"0,0";"0,0"
"1588735106";"15";"123";"3";"20";"1,0";"384";"489";"3,0";"0,0";"2,0";"1,0";"0,0"
"627769177";"10";"8";"7";"20";"1,0";"99";"141";"7,0";"0,0";"1,0";"1,0";"0,0"
"561083213";"14";"67";"1";"20";"1,0";"439";"685";"1,0";"0,0";"1,0";"0,0";"0,0"
"3346875712";"10";"4";"10";"20";"1,0";"378";"494";"10,0";"0,0";"1,0";"0,0";"0,0"
"4846936793";"14";"158";"12";"20";"0,0";"167";"116";"12,0";"0,0";"2,0";"0,0";"0,0"
"3127840814";"12";"17";"77";"20";"1,0";"791";"896";"77,0";"0,0";"1,0";"0,0";"0,0"
"1889602274";"14";"0";"1";"20";"1,0";"115";"139";"1,0";"0,0";"1,0";"0,0";"0,0"
"257631512";"7";"67";"3";"20";"0,0";"293";"283";"3,0";"0,0";"1,0";"1,0";"0,0"
"3035129517";"10";"138";"2";"20";"0,0";"599";"572";"2,0";"0,0";"0,0";"1,0";"0,0"
"3008848144";"11";"14";"7";"20";"1,0";"292";"418";"7,0";"0,0";"1,0";"0,0";"0,0"
"370637904";"8";"112";"3";"20";"0,0";"1494";"877";"3,0";"2,0";"1,0";"0,0";"0,0"
"775315422883250200";"15";"102";"1";"20";"0,0";"674";"416";"1,0";"0,0";"0,0";"1,0";"0,0"
"1382971454";"9";"82";"1";"20";"0,0";"664";"409";"1,0";"0,0";"1,0";"0,0";"0,0"
"1462549886";"15";"85";"8";"20";"1,0";"1813";"2098";"8,0";"0,0";"1,0";"0,0";"0,0"
"33459117";"10";"130";"1";"20";"181,0";"155";"28151";"1,0";"3,0";"0,0";"1,0";"0,0"
"1428967290";"15";"27";"81";"20";"2,0";"294";"694";"81,0";"0,0";"1,0";"0,0";"0,0"
"2714069906";"13";"12";"3";"20";"0,0";"120";"42";"3,0";"3,0";"2,0";"0,0";"0,0"
"874620977036091400";"11";"9";"5";"20";"0,0";"206";"20";"5,0";"2,0";"1,0";"0,0";"0,0"
"2944925145";"14";"151";"71";"20";"0,0";"127";"54";"71,0";"1,0";"1,0";"0,0";"0,0"
"3026859530";"10";"0";"7";"20";"1,0";"283";"424";"7,0";"0,0";"2,0";"0,0";"0,0"
"706124819553775600";"14";"154";"79";"20";"1,0";"561";"656";"79,0";"0,0";"1,0";"0,0";"0,0"
"1081272853";"12";"44";"73";"20";"1,0";"75";"76";"73,0";"0,0";"1,0";"1,0";"0,0"
"2476524021";"10";"10";"1";"20";"0,0";"703";"440";"1,0";"1,0";"1,0";"0,0";"0,0"
"317948057";"11";"0";"4";"20";"0,0";"126";"55";"4,0";"1,0";"1,0";"0,0";"0,0"
"778132490";"13";"0";"85";"20";"1,0";"172";"241";"85,0";"0,0";"1,0";"0,0";"0,0"
"616433365";"6";"142";"2";"20";"0,0";"170";"79";"2,0";"0,0";"1,0";"0,0";"0,0"
"1049050346";"14";"96";"3";"20";"0,0";"380";"342";"3,0";"0,0";"1,0";"1,0";"0,0"
"1436452844";"15";"27";"81";"20";"2,0";"636";"1703";"81,0";"0,0";"1,0";"0,0";"0,0"
"1864191343";"13";"0";"3";"20";"1,0";"127";"144";"3,0";"0,0";"0,0";"0,0";"0,0"
"817049576167370800";"8";"6";"1";"20";"1,0";"244";"266";"1,0";"0,0";"1,0";"0,0";"0,0"
"3180394467";"14";"0";"3";"20";"0,0";"406";"32";"3,0";"0,0";"1,0";"0,0";"0,0"
"2195400867";"9";"0";"2";"20";"0,0";"57";"20";"2,0";"0,0";"1,0";"0,0";"0,0"
"568136614";"14";"66";"8";"20";"1,0";"789";"1229";"8,0";"0,0";"1,0";"0,0";"0,0"
"20233039";"10";"30";"3";"20";"4,0";"195";"870";"3,0";"0,0";"0,0";"0,0";"0,0"
"186558816";"10";"23";"1";"20";"5,0";"196";"1075";"1,0";"0,0";"0,0";"0,0";"0,0"
"1660762237";"7";"0";"3";"20";"2,0";"70";"203";"3,0";"0,0";"1,0";"0,0";"0,0"
"3342536122";"8";"105";"1";"20";"2,0";"86";"175";"1,0";"0,0";"0,0";"0,0";"0,0"
"854267651677466600";"7";"29";"3";"20";"0,0";"542";"156";"3,0";"0,0";"1,0";"0,0";"0,0"
"2880241966";"11";"30";"3";"20";"1,0";"160";"210";"3,0";"0,0";"1,0";"0,0";"0,0"
"1540708700";"14";"4";"2";"20";"1,0";"189";"363";"2,0";"0,0";"1,0";"0,0";"0,0"
"551023195";"12";"65";"1";"20";"3,0";"332";"1097";"1,0";"0,0";"2,0";"0,0";"0,0"
"869458335208177700";"12";"55";"1";"20";"0,0";"19";"12";"1,0";"1,0";"1,0";"1,0";"0,0"
"452878433";"6";"164";"3";"20";"2,0";"147";"324";"3,0";"2,0";"0,0";"1,0";"0,0"
"101491883";"10";"8";"2";"20";"0,0";"495";"71";"2,0";"0,0";"1,0";"1,0";"0,0"
"165794639";"8";"137";"74";"20";"18,0";"563";"10203";"74,0";"0,0";"1,0";"1,0";"0,0"
"796736121757663200";"10";"40";"1";"20";"1,0";"76";"76";"1,0";"0,0";"1,0";"0,0";"0,0"
"874550081327902700";"15";"131";"3";"20";"0,0";"300";"115";"3,0";"0,0";"1,0";"1,0";"0,0"
"460181979";"14";"0";"7";"20";"0,0";"169";"64";"7,0";"0,0";"1,0";"0,0";"0,0"
"795682479399178200";"9";"3";"2";"20";"1,0";"153";"227";"2,0";"0,0";"1,0";"0,0";"0,0"
"2782488420";"15";"82";"11";"20";"1,0";"1151";"1275";"11,0";"0,0";"1,0";"0,0";"0,0"
"869312748450181100";"8";"19";"3";"20";"0,0";"452";"97";"3,0";"0,0";"2,0";"0,0";"0,0"
"359462865";"14";"160";"1";"20";"1172,0";"14";"16421";"1,0";"0,0";"1,0";"0,0";"0,0"
"802088468289638400";"11";"99";"77";"20";"0,0";"428";"348";"77,0";"2,0";"1,0";"0,0";"0,0"
"753787228212559900";"12";"102";"7";"20";"0,0";"514";"298";"7,0";"0,0";"2,0";"0,0";"0,0"
"2842948529";"15";"16";"1";"20";"1,0";"16960";"25411";"1,0";"0,0";"1,0";"0,0";"0,0"
"1145284224";"7";"159";"1";"20";"11,0";"386";"4279";"1,0";"0,0";"0,0";"1,0";"0,0"
"82148899";"11";"150";"3";"20";"1,0";"1269";"1628";"3,0";"0,0";"0,0";"1,0";"0,0"
"3260930196";"12";"0";"3";"20";"0,0";"140";"19";"3,0";"0,0";"1,0";"0,0";"0,0"
"798281418535305200";"13";"0";"3";"20";"0,0";"105";"73";"3,0";"0,0";"1,0";"1,0";"0,0"
"825277436";"11";"145";"2";"20";"0,0";"1486";"796";"2,0";"1,0";"0,0";"0,0";"0,0"
"917230694";"7";"23";"1";"20";"27,0";"108";"3013";"1,0";"0,0";"1,0";"0,0";"0,0"
"2665438224";"10";"59";"77";"20";"1,0";"636";"1123";"77,0";"0,0";"1,0";"0,0";"0,0"
"557808621";"14";"79";"1";"20";"0,0";"596";"424";"1,0";"0,0";"0,0";"0,0";"0,0"
"1118906466";"14";"126";"1";"20";"0,0";"194";"182";"1,0";"0,0";"1,0";"0,0";"0,0"
"184742358";"14";"8";"4";"20";"0,0";"1066";"327";"4,0";"0,0";"2,0";"0,0";"0,0"
"2971710400";"12";"8";"12";"20";"12,0";"95";"1201";"12,0";"0,0";"1,0";"0,0";"0,0"
"2221733517";"15";"14";"3";"20";"2,0";"232";"531";"3,0";"0,0";"1,0";"1,0";"0,0"
"1080273536";"8";"81";"3";"20";"5,0";"525";"2950";"3,0";"0,0";"1,0";"0,0";"0,0"
"3049856812";"14";"35";"6";"20";"1,0";"473";"503";"6,0";"0,0";"1,0";"0,0";"0,0"
"1697398729";"10";"80";"2";"20";"0,0";"699";"434";"2,0";"0,0";"1,0";"0,0";"0,0"
"813043617711484900";"12";"156";"3";"20";"0,0";"28";"25";"3,0";"0,0";"5,0";"0,0";"0,0"
"2844148591";"8";"137";"1";"20";"2,0";"496";"1248";"1,0";"1,0";"0,0";"0,0";"0,0"
"637003549";"10";"106";"1";"20";"1,0";"199";"296";"1,0";"1,0";"0,0";"1,0";"0,0"
"728600905805869000";"8";"48";"1";"20";"0,0";"535";"407";"1,0";"0,0";"0,0";"1,0";"0,0"
"2886010612";"6";"21";"1";"20";"1,0";"445";"572";"1,0";"0,0";"1,0";"0,0";"0,0"
"712312283595051000";"7";"25";"1";"20";"1,0";"83";"85";"1,0";"0,0";"3,0";"0,0";"0,0"
"211574383";"13";"104";"3";"20";"1,0";"1319";"1764";"3,0";"3,0";"1,0";"1,0";"0,0"
"457007560";"9";"0";"1";"20";"0,0";"315";"49";"1,0";"0,0";"3,0";"0,0";"0,0"
"762331154338881500";"15";"147";"1";"20";"1,0";"50";"74";"1,0";"1,0";"2,0";"1,0";"0,0"
"1897167854";"12";"160";"3";"20";"0,0";"1176";"1050";"3,0";"5,0";"2,0";"1,0";"0,0"
"2905665484";"10";"0";"12";"20";"1,0";"98";"188";"12,0";"0,0";"1,0";"0,0";"0,0"
"187992119";"11";"105";"4";"20";"2,0";"787";"2228";"4,0";"0,0";"0,0";"1,0";"0,0"
"765520909977387000";"9";"0";"3";"20";"0,0";"88";"84";"3,0";"0,0";"1,0";"0,0";"0,0"
"847001887815716900";"15";"0";"2";"20";"0,0";"1546";"267";"2,0";"2,0";"7,0";"0,0";"0,0"
