"ID user ";"Length of proﬁle name";"Length of proﬁle description";"Number of tweets posted";"Age of the user account, in days";"Ratio of number of followings and followers";"Number of following";"Number of followers";"Frequence of tweets posted per day";"hashtags average";"mentions average";"links average";"Likes average per tweet"
"1049050346";"14";"96";"0";"20";"0,0";"380";"342";"NaN";"0,0";"0,0";"0,0";"0,0"
"1436452844";"15";"27";"0";"20";"2,0";"636";"1703";"NaN";"0,0";"0,0";"0,0";"0,0"
"1864191343";"13";"0";"0";"20";"1,0";"127";"144";"NaN";"0,0";"0,0";"0,0";"0,0"
"817049576167370800";"8";"6";"0";"20";"1,0";"244";"266";"NaN";"0,0";"0,0";"0,0";"0,0"
"3180394467";"14";"0";"0";"20";"0,0";"406";"32";"NaN";"0,0";"0,0";"0,0";"0,0"
"2195400867";"9";"0";"0";"20";"0,0";"57";"20";"NaN";"0,0";"0,0";"0,0";"0,0"
"568136614";"14";"66";"0";"20";"1,0";"789";"1229";"NaN";"0,0";"0,0";"0,0";"0,0"
"20233039";"10";"30";"0";"20";"4,0";"195";"870";"NaN";"0,0";"0,0";"0,0";"0,0"
"186558816";"10";"23";"0";"20";"5,0";"196";"1075";"NaN";"0,0";"0,0";"0,0";"0,0"
"1660762237";"7";"0";"0";"20";"2,0";"70";"203";"NaN";"0,0";"0,0";"0,0";"0,0"
"3342536122";"8";"105";"0";"20";"2,0";"86";"175";"NaN";"0,0";"0,0";"0,0";"0,0"
"854267651677466600";"7";"29";"0";"20";"0,0";"542";"156";"NaN";"0,0";"0,0";"0,0";"0,0"
"2880241966";"11";"30";"0";"20";"1,0";"160";"210";"NaN";"0,0";"0,0";"0,0";"0,0"
"1540708700";"14";"4";"0";"20";"1,0";"189";"363";"NaN";"0,0";"0,0";"0,0";"0,0"
"551023195";"12";"65";"0";"20";"3,0";"332";"1097";"NaN";"0,0";"0,0";"0,0";"0,0"
"869458335208177700";"12";"55";"0";"20";"0,0";"19";"12";"NaN";"0,0";"0,0";"0,0";"0,0"
"452878433";"6";"164";"0";"20";"2,0";"147";"324";"NaN";"0,0";"0,0";"0,0";"0,0"
"101491883";"10";"8";"0";"20";"0,0";"495";"71";"NaN";"0,0";"0,0";"0,0";"0,0"
"165794639";"8";"137";"0";"20";"18,0";"563";"10203";"NaN";"0,0";"0,0";"0,0";"0,0"
"796736121757663200";"10";"40";"0";"20";"1,0";"76";"76";"NaN";"0,0";"0,0";"0,0";"0,0"
"874550081327902700";"15";"131";"0";"20";"0,0";"300";"115";"NaN";"0,0";"0,0";"0,0";"0,0"
"460181979";"14";"0";"0";"20";"0,0";"169";"64";"NaN";"0,0";"0,0";"0,0";"0,0"
"795682479399178200";"9";"3";"0";"20";"1,0";"153";"227";"NaN";"0,0";"0,0";"0,0";"0,0"
"2782488420";"15";"82";"0";"20";"1,0";"1151";"1275";"NaN";"0,0";"0,0";"0,0";"0,0"
"869312748450181100";"8";"19";"0";"20";"0,0";"452";"97";"NaN";"0,0";"0,0";"0,0";"0,0"
"359462865";"14";"160";"0";"20";"1172,0";"14";"16421";"NaN";"0,0";"0,0";"0,0";"0,0"
"802088468289638400";"11";"99";"0";"20";"0,0";"428";"348";"NaN";"0,0";"0,0";"0,0";"0,0"
"753787228212559900";"12";"102";"0";"20";"0,0";"514";"298";"NaN";"0,0";"0,0";"0,0";"0,0"
"2842948529";"15";"16";"0";"20";"1,0";"16960";"25411";"NaN";"0,0";"0,0";"0,0";"0,0"
"1145284224";"7";"159";"0";"20";"11,0";"386";"4279";"NaN";"0,0";"0,0";"0,0";"0,0"
"82148899";"11";"150";"0";"20";"1,0";"1269";"1628";"NaN";"0,0";"0,0";"0,0";"0,0"
"3260930196";"12";"0";"0";"20";"0,0";"140";"19";"NaN";"0,0";"0,0";"0,0";"0,0"
"798281418535305200";"13";"0";"0";"20";"0,0";"105";"73";"NaN";"0,0";"0,0";"0,0";"0,0"
"825277436";"11";"145";"0";"20";"0,0";"1486";"796";"NaN";"0,0";"0,0";"0,0";"0,0"
"917230694";"7";"23";"0";"20";"27,0";"108";"3013";"NaN";"0,0";"0,0";"0,0";"0,0"
"2665438224";"10";"59";"0";"20";"1,0";"636";"1123";"NaN";"0,0";"0,0";"0,0";"0,0"
"557808621";"14";"79";"0";"20";"0,0";"596";"424";"NaN";"0,0";"0,0";"0,0";"0,0"
"1118906466";"14";"126";"0";"20";"0,0";"194";"182";"NaN";"0,0";"0,0";"0,0";"0,0"
"184742358";"14";"8";"0";"20";"0,0";"1066";"327";"NaN";"0,0";"0,0";"0,0";"0,0"
"2971710400";"12";"8";"0";"20";"12,0";"95";"1201";"NaN";"0,0";"0,0";"0,0";"0,0"
"2221733517";"15";"14";"0";"20";"2,0";"232";"531";"NaN";"0,0";"0,0";"0,0";"0,0"
"1080273536";"8";"81";"0";"20";"5,0";"525";"2950";"NaN";"0,0";"0,0";"0,0";"0,0"
"3049856812";"14";"35";"0";"20";"1,0";"473";"503";"NaN";"0,0";"0,0";"0,0";"0,0"
"1697398729";"10";"80";"0";"20";"0,0";"699";"434";"NaN";"0,0";"0,0";"0,0";"0,0"
"813043617711484900";"12";"156";"0";"20";"0,0";"28";"25";"NaN";"0,0";"0,0";"0,0";"0,0"
"2844148591";"8";"137";"0";"20";"2,0";"496";"1248";"NaN";"0,0";"0,0";"0,0";"0,0"
"637003549";"10";"106";"0";"20";"1,0";"199";"296";"NaN";"0,0";"0,0";"0,0";"0,0"
"728600905805869000";"8";"48";"0";"20";"0,0";"535";"407";"NaN";"0,0";"0,0";"0,0";"0,0"
"2886010612";"6";"21";"0";"20";"1,0";"445";"572";"NaN";"0,0";"0,0";"0,0";"0,0"
"712312283595051000";"7";"25";"0";"20";"1,0";"83";"85";"NaN";"0,0";"0,0";"0,0";"0,0"
"211574383";"13";"104";"0";"20";"1,0";"1319";"1764";"NaN";"0,0";"0,0";"0,0";"0,0"
"457007560";"9";"0";"0";"20";"0,0";"315";"49";"NaN";"0,0";"0,0";"0,0";"0,0"
"762331154338881500";"15";"147";"0";"20";"1,0";"50";"74";"NaN";"0,0";"0,0";"0,0";"0,0"
"1897167854";"12";"160";"0";"20";"0,0";"1176";"1050";"NaN";"0,0";"0,0";"0,0";"0,0"
"2905665484";"10";"0";"0";"20";"1,0";"98";"188";"NaN";"0,0";"0,0";"0,0";"0,0"
"187992119";"11";"105";"0";"20";"2,0";"787";"2228";"NaN";"0,0";"0,0";"0,0";"0,0"
"765520909977387000";"9";"0";"0";"20";"0,0";"88";"84";"NaN";"0,0";"0,0";"0,0";"0,0"
"847001887815716900";"15";"0";"0";"20";"0,0";"1546";"267";"NaN";"0,0";"0,0";"0,0";"0,0"
"2943323238";"7";"35";"0";"20";"0,0";"694";"663";"NaN";"0,0";"0,0";"0,0";"0,0"
"743931887249461200";"11";"17";"0";"20";"0,0";"234";"224";"NaN";"0,0";"0,0";"0,0";"0,0"
"3244704364";"6";"28";"0";"20";"4,0";"666";"2664";"NaN";"0,0";"0,0";"0,0";"0,0"
"3198367145";"10";"138";"0";"20";"3,0";"329";"1264";"NaN";"0,0";"0,0";"0,0";"0,0"
"1257679357";"9";"3";"0";"20";"2,0";"221";"489";"NaN";"0,0";"0,0";"0,0";"0,0"
"2877880473";"9";"0";"0";"20";"0,0";"43";"18";"NaN";"0,0";"0,0";"0,0";"0,0"
"1098828396";"9";"54";"0";"20";"1,0";"269";"297";"NaN";"0,0";"0,0";"0,0";"0,0"
"1329497130";"12";"42";"0";"20";"1,0";"574";"1042";"NaN";"0,0";"0,0";"0,0";"0,0"
"546298779";"7";"6";"0";"20";"25,0";"200";"5027";"NaN";"0,0";"0,0";"0,0";"0,0"
"857261518701948900";"10";"159";"0";"20";"0,0";"153";"151";"NaN";"0,0";"0,0";"0,0";"0,0"
"788872980604608500";"15";"13";"0";"20";"1,0";"195";"253";"NaN";"0,0";"0,0";"0,0";"0,0"
"812341624084766700";"9";"108";"0";"20";"0,0";"103";"89";"NaN";"0,0";"0,0";"0,0";"0,0"
"2591062380";"14";"162";"0";"20";"2,0";"154";"338";"NaN";"0,0";"0,0";"0,0";"0,0"
"3327235443";"6";"14";"0";"20";"0,0";"138";"121";"NaN";"0,0";"0,0";"0,0";"0,0"
"107976012";"9";"86";"0";"20";"0,0";"564";"528";"NaN";"0,0";"0,0";"0,0";"0,0"
"4860768923";"10";"117";"0";"20";"6,0";"20";"138";"NaN";"0,0";"0,0";"0,0";"0,0"
"610162550";"13";"81";"0";"20";"1,0";"696";"955";"NaN";"0,0";"0,0";"0,0";"0,0"
"324937847";"12";"28";"0";"20";"2,0";"168";"404";"NaN";"0,0";"0,0";"0,0";"0,0"
"15813595";"9";"124";"0";"20";"1,0";"349";"387";"NaN";"0,0";"0,0";"0,0";"0,0"
"222383726";"9";"86";"0";"20";"0,0";"875";"349";"NaN";"0,0";"0,0";"0,0";"0,0"
"3167117289";"8";"36";"0";"20";"2,0";"306";"917";"NaN";"0,0";"0,0";"0,0";"0,0"
"771814905859174400";"14";"87";"0";"20";"0,0";"54";"48";"NaN";"0,0";"0,0";"0,0";"0,0"
"2341812391";"14";"146";"0";"20";"0,0";"286";"111";"NaN";"0,0";"0,0";"0,0";"0,0"
"3086402754";"6";"56";"0";"20";"0,0";"167";"139";"NaN";"0,0";"0,0";"0,0";"0,0"
"2170618463";"10";"157";"0";"20";"2,0";"87";"202";"NaN";"0,0";"0,0";"0,0";"0,0"
"722233423";"13";"0";"0";"20";"0,0";"457";"342";"NaN";"0,0";"0,0";"0,0";"0,0"
"70707057";"14";"47";"0";"20";"12,0";"837";"10047";"NaN";"0,0";"0,0";"0,0";"0,0"
"2218524529";"11";"59";"0";"20";"19,0";"49";"977";"NaN";"0,0";"0,0";"0,0";"0,0"
"1355225995";"10";"103";"0";"20";"1,0";"171";"189";"NaN";"0,0";"0,0";"0,0";"0,0"
"2944076847";"13";"11";"0";"20";"7,0";"159";"1219";"NaN";"0,0";"0,0";"0,0";"0,0"
"1514432785";"12";"90";"0";"20";"2,0";"40";"80";"NaN";"0,0";"0,0";"0,0";"0,0"
"244012508";"14";"125";"0";"20";"0,0";"210";"158";"NaN";"0,0";"0,0";"0,0";"0,0"
"84913746";"8";"139";"0";"20";"4,0";"1639";"7360";"NaN";"0,0";"0,0";"0,0";"0,0"
"2539213881";"7";"0";"0";"20";"1,0";"186";"197";"NaN";"0,0";"0,0";"0,0";"0,0"
"853227689502806000";"8";"85";"0";"20";"0,0";"163";"28";"NaN";"0,0";"0,0";"0,0";"0,0"
"3349705929";"13";"43";"0";"20";"3,0";"158";"491";"NaN";"0,0";"0,0";"0,0";"0,0"
"1504828117";"7";"0";"0";"20";"0,0";"88";"18";"NaN";"0,0";"0,0";"0,0";"0,0"
"135529340";"12";"76";"0";"20";"1,0";"127";"228";"NaN";"0,0";"0,0";"0,0";"0,0"
"2506216972";"14";"54";"0";"20";"0,0";"1395";"329";"NaN";"0,0";"0,0";"0,0";"0,0"
"721305552530313200";"10";"0";"0";"20";"0,0";"26";"22";"NaN";"0,0";"0,0";"0,0";"0,0"
"269454206";"10";"90";"0";"20";"0,0";"2224";"883";"NaN";"0,0";"0,0";"0,0";"0,0"
"2826013440";"11";"72";"0";"20";"1,0";"17577";"32372";"NaN";"0,0";"0,0";"0,0";"0,0"
"2282204018";"13";"16";"0";"20";"0,0";"3197";"1426";"NaN";"0,0";"0,0";"0,0";"0,0"
"352978556";"5";"78";"0";"20";"4,0";"123";"569";"NaN";"0,0";"0,0";"0,0";"0,0"
"41142539";"11";"121";"0";"20";"9,0";"1344";"13337";"NaN";"0,0";"0,0";"0,0";"0,0"
"944190264";"13";"134";"0";"20";"8,0";"374";"3064";"NaN";"0,0";"0,0";"0,0";"0,0"
"820593683825299500";"11";"19";"0";"20";"1,0";"315";"545";"NaN";"0,0";"0,0";"0,0";"0,0"
"2996105495";"8";"159";"0";"20";"0,0";"477";"134";"NaN";"0,0";"0,0";"0,0";"0,0"
"194234391";"9";"95";"0";"20";"0,0";"357";"198";"NaN";"0,0";"0,0";"0,0";"0,0"
"2830076713";"9";"95";"0";"20";"1,0";"202";"309";"NaN";"0,0";"0,0";"0,0";"0,0"
"580079893";"14";"59";"0";"20";"8,0";"207";"1764";"NaN";"0,0";"0,0";"0,0";"0,0"
"795621153167540200";"10";"112";"0";"20";"0,0";"65";"28";"NaN";"0,0";"0,0";"0,0";"0,0"
"1314254299";"15";"6";"0";"20";"2,0";"114";"249";"NaN";"0,0";"0,0";"0,0";"0,0"
"700023170808602600";"7";"139";"0";"20";"11641,0";"2";"23282";"NaN";"0,0";"0,0";"0,0";"0,0"
"1019758430";"13";"0";"0";"20";"0,0";"819";"521";"NaN";"0,0";"0,0";"0,0";"0,0"
"3244831487";"15";"79";"0";"20";"15,0";"92";"1437";"NaN";"0,0";"0,0";"0,0";"0,0"
"870317905346523100";"12";"161";"0";"20";"0,0";"20";"15";"NaN";"0,0";"0,0";"0,0";"0,0"
"1556395867";"13";"34";"0";"20";"3,0";"517";"1554";"NaN";"0,0";"0,0";"0,0";"0,0"
"788385134609371100";"10";"28";"0";"20";"1,0";"57";"60";"NaN";"0,0";"0,0";"0,0";"0,0"
"3434364688";"12";"73";"0";"20";"0,0";"231";"197";"NaN";"0,0";"0,0";"0,0";"0,0"
"4573082422";"9";"31";"0";"20";"21,0";"497";"10507";"NaN";"0,0";"0,0";"0,0";"0,0"
"616433435";"9";"97";"0";"20";"0,0";"196";"158";"NaN";"0,0";"0,0";"0,0";"0,0"
"2209411099";"9";"27";"0";"20";"4,0";"533";"2392";"NaN";"0,0";"0,0";"0,0";"0,0"
"2965521257";"12";"29";"0";"20";"20,0";"526";"10687";"NaN";"0,0";"0,0";"0,0";"0,0"
"2953257897";"5";"102";"0";"20";"3,0";"106";"342";"NaN";"0,0";"0,0";"0,0";"0,0"
"1114610143";"9";"0";"0";"20";"6,0";"48";"334";"NaN";"0,0";"0,0";"0,0";"0,0"
"520760506";"8";"127";"0";"20";"2,0";"435";"876";"NaN";"0,0";"0,0";"0,0";"0,0"
"831556471657738200";"7";"51";"0";"20";"1,0";"339";"414";"NaN";"0,0";"0,0";"0,0";"0,0"
"865994641530859500";"9";"0";"0";"20";"0,0";"45";"33";"NaN";"0,0";"0,0";"0,0";"0,0"
"2441966132";"15";"45";"0";"20";"1,0";"204";"282";"NaN";"0,0";"0,0";"0,0";"0,0"
"496178728";"6";"38";"0";"20";"1,0";"337";"499";"NaN";"0,0";"0,0";"0,0";"0,0"
"57299114";"13";"75";"0";"20";"2,0";"589";"1477";"NaN";"0,0";"0,0";"0,0";"0,0"
"2864353659";"12";"131";"0";"20";"1,0";"371";"437";"NaN";"0,0";"0,0";"0,0";"0,0"
"350603043";"12";"131";"0";"20";"1,0";"714";"1004";"NaN";"0,0";"0,0";"0,0";"0,0"
"3209393284";"11";"88";"0";"20";"3,0";"97";"313";"NaN";"0,0";"0,0";"0,0";"0,0"
"2932622620";"9";"0";"0";"20";"0,0";"98";"26";"NaN";"0,0";"0,0";"0,0";"0,0"
"477542308";"9";"160";"0";"20";"1,0";"2086";"3999";"NaN";"0,0";"0,0";"0,0";"0,0"
"2753511371";"11";"17";"0";"20";"0,0";"555";"356";"NaN";"0,0";"0,0";"0,0";"0,0"
"303669711";"12";"117";"0";"20";"3,0";"106";"329";"NaN";"0,0";"0,0";"0,0";"0,0"
"70158329";"7";"79";"0";"20";"1,0";"995";"1362";"NaN";"0,0";"0,0";"0,0";"0,0"
"4624949363";"10";"1";"0";"20";"0,0";"904";"510";"NaN";"0,0";"0,0";"0,0";"0,0"
"2853255665";"15";"146";"0";"20";"3,0";"281";"1020";"NaN";"0,0";"0,0";"0,0";"0,0"
"322846938";"14";"60";"0";"20";"0,0";"226";"97";"NaN";"0,0";"0,0";"0,0";"0,0"
"3081942100";"8";"110";"0";"20";"10,0";"265";"2736";"NaN";"0,0";"0,0";"0,0";"0,0"
"2387811772";"10";"29";"0";"20";"1,0";"381";"698";"NaN";"0,0";"0,0";"0,0";"0,0"
"3388123654";"5";"2";"0";"20";"0,0";"219";"143";"NaN";"0,0";"0,0";"0,0";"0,0"
"715161814829498400";"14";"91";"0";"20";"5,0";"295";"1504";"NaN";"0,0";"0,0";"0,0";"0,0"
"716992429698773000";"15";"153";"0";"20";"0,0";"4826";"1752";"NaN";"0,0";"0,0";"0,0";"0,0"
"826482087549136900";"10";"30";"0";"20";"0,0";"68";"47";"NaN";"0,0";"0,0";"0,0";"0,0"
"3253153253";"8";"20";"0";"20";"1,0";"326";"516";"NaN";"0,0";"0,0";"0,0";"0,0"
"4484005702";"8";"87";"0";"20";"5,0";"43";"227";"NaN";"0,0";"0,0";"0,0";"0,0"
"442209880";"12";"112";"0";"20";"1,0";"395";"444";"NaN";"0,0";"0,0";"0,0";"0,0"
"969518528";"12";"144";"0";"20";"0,0";"10";"1";"NaN";"0,0";"0,0";"0,0";"0,0"
"791179450880753700";"15";"18";"0";"20";"1,0";"272";"360";"NaN";"0,0";"0,0";"0,0";"0,0"
"637454832";"10";"39";"0";"20";"1,0";"467";"929";"NaN";"0,0";"0,0";"0,0";"0,0"
"1276006400";"10";"0";"0";"20";"540,0";"36";"19450";"NaN";"0,0";"0,0";"0,0";"0,0"
"16649457";"9";"66";"0";"20";"33,0";"362";"12011";"NaN";"0,0";"0,0";"0,0";"0,0"
"600305619";"11";"53";"0";"20";"1,0";"145";"247";"NaN";"0,0";"0,0";"0,0";"0,0"
"4655991194";"13";"40";"0";"20";"0,0";"179";"136";"NaN";"0,0";"0,0";"0,0";"0,0"
"2623762499";"15";"35";"0";"20";"1,0";"12960";"23119";"NaN";"0,0";"0,0";"0,0";"0,0"
"17757486";"9";"160";"0";"20";"1,0";"476";"854";"NaN";"0,0";"0,0";"0,0";"0,0"
"1216240735";"13";"7";"0";"20";"0,0";"961";"780";"NaN";"0,0";"0,0";"0,0";"0,0"
"876761249706639400";"6";"55";"0";"20";"0,0";"18";"7";"NaN";"0,0";"0,0";"0,0";"0,0"
"808490005";"11";"157";"0";"20";"20,0";"233";"4662";"NaN";"0,0";"0,0";"0,0";"0,0"
"738762499651145700";"7";"15";"0";"20";"6,0";"279";"1814";"NaN";"0,0";"0,0";"0,0";"0,0"
"1009508365";"12";"11";"0";"20";"1,0";"644";"786";"NaN";"0,0";"0,0";"0,0";"0,0"
"2297406664";"8";"32";"0";"20";"8,0";"267";"2334";"NaN";"0,0";"0,0";"0,0";"0,0"
"283528396";"8";"27";"0";"20";"1,0";"489";"734";"NaN";"0,0";"0,0";"0,0";"0,0"
"205742191";"12";"94";"0";"20";"3,0";"394";"1238";"NaN";"0,0";"0,0";"0,0";"0,0"
"1558868185";"11";"25";"0";"20";"1,0";"54";"95";"NaN";"0,0";"0,0";"0,0";"0,0"
"604665919";"6";"113";"0";"20";"3,0";"429";"1363";"NaN";"0,0";"0,0";"0,0";"0,0"
"865597717812260900";"13";"14";"0";"20";"1,0";"37";"60";"NaN";"0,0";"0,0";"0,0";"0,0"
"716668553";"15";"60";"0";"20";"3,0";"79";"273";"NaN";"0,0";"0,0";"0,0";"0,0"
"4882614087";"9";"32";"0";"20";"13,0";"79";"1034";"NaN";"0,0";"0,0";"0,0";"0,0"
"1221618834";"9";"17";"0";"20";"2,0";"24684";"53386";"NaN";"0,0";"0,0";"0,0";"0,0"
"800729988861308900";"9";"0";"0";"20";"0,0";"1";"0";"NaN";"0,0";"0,0";"0,0";"0,0"
"516770443";"15";"35";"0";"20";"1,0";"546";"996";"NaN";"0,0";"0,0";"0,0";"0,0"
"3240271222";"14";"0";"0";"20";"1,0";"16160";"28716";"NaN";"0,0";"0,0";"0,0";"0,0"
"717537008994885600";"7";"0";"0";"20";"0,0";"32";"5";"NaN";"0,0";"0,0";"0,0";"0,0"
"3374601598";"14";"0";"0";"20";"2,0";"72";"182";"NaN";"0,0";"0,0";"0,0";"0,0"
"2221135929";"8";"95";"0";"20";"0,0";"269";"89";"NaN";"0,0";"0,0";"0,0";"0,0"
"830122709036232700";"9";"22";"0";"20";"0,0";"205";"35";"NaN";"0,0";"0,0";"0,0";"0,0"
"2914615780";"11";"109";"0";"20";"0,0";"393";"170";"NaN";"0,0";"0,0";"0,0";"0,0"
"778786879428759600";"14";"0";"0";"20";"0,0";"47";"36";"NaN";"0,0";"0,0";"0,0";"0,0"
"3472196241";"13";"92";"0";"20";"1,0";"588";"885";"NaN";"0,0";"0,0";"0,0";"0,0"
"834130000844578800";"9";"10";"0";"20";"0,0";"79";"38";"NaN";"0,0";"0,0";"0,0";"0,0"
"3131258571";"7";"12";"0";"20";"1,0";"180";"264";"NaN";"0,0";"0,0";"0,0";"0,0"
"1034668482";"13";"46";"0";"20";"0,0";"285";"245";"NaN";"0,0";"0,0";"0,0";"0,0"
"84291948";"9";"79";"0";"20";"1,0";"862";"1143";"NaN";"0,0";"0,0";"0,0";"0,0"
"1061937979";"14";"30";"0";"20";"1,0";"245";"259";"NaN";"0,0";"0,0";"0,0";"0,0"
"3688957840";"12";"26";"0";"20";"0,0";"92";"70";"NaN";"0,0";"0,0";"0,0";"0,0"
"3010467591";"11";"0";"0";"20";"0,0";"40";"4";"NaN";"0,0";"0,0";"0,0";"0,0"
"701379918";"11";"0";"0";"20";"0,0";"14";"5";"NaN";"0,0";"0,0";"0,0";"0,0"
"252640141";"9";"24";"0";"20";"2,0";"140";"369";"NaN";"0,0";"0,0";"0,0";"0,0"
"4274606668";"6";"25";"0";"20";"1,0";"277";"316";"NaN";"0,0";"0,0";"0,0";"0,0"
"62031674";"14";"150";"0";"20";"3,0";"2020";"6233";"NaN";"0,0";"0,0";"0,0";"0,0"
"1054917224";"7";"0";"0";"20";"0,0";"127";"28";"NaN";"0,0";"0,0";"0,0";"0,0"
"838344957761110000";"14";"0";"0";"20";"0,0";"41";"7";"NaN";"0,0";"0,0";"0,0";"0,0"
"3089534120";"8";"73";"0";"20";"0,0";"255";"144";"NaN";"0,0";"0,0";"0,0";"0,0"
"83941775";"10";"132";"0";"20";"4,0";"998";"4503";"NaN";"0,0";"0,0";"0,0";"0,0"
"2780389672";"11";"5";"0";"20";"0,0";"305";"143";"NaN";"0,0";"0,0";"0,0";"0,0"
"794531021802840000";"14";"89";"0";"20";"0,0";"4085";"2478";"NaN";"0,0";"0,0";"0,0";"0,0"
"3124231845";"7";"18";"0";"20";"1,0";"537";"723";"NaN";"0,0";"0,0";"0,0";"0,0"
"714458317251350500";"13";"79";"0";"20";"1,0";"227";"269";"NaN";"0,0";"0,0";"0,0";"0,0"
"40963816";"9";"95";"0";"20";"0,0";"440";"294";"NaN";"0,0";"0,0";"0,0";"0,0"
"3329415915";"9";"96";"0";"20";"1,0";"2483";"2583";"NaN";"0,0";"0,0";"0,0";"0,0"
"1952350405";"8";"88";"0";"20";"5,0";"175";"947";"NaN";"0,0";"0,0";"0,0";"0,0"
"731134730889011200";"15";"159";"0";"20";"3,0";"509";"1873";"NaN";"0,0";"0,0";"0,0";"0,0"
"2212407109";"15";"78";"0";"20";"0,0";"42";"11";"NaN";"0,0";"0,0";"0,0";"0,0"
"858766622328336400";"13";"11";"0";"20";"0,0";"378";"261";"NaN";"0,0";"0,0";"0,0";"0,0"
"497031485";"13";"90";"0";"20";"0,0";"199";"77";"NaN";"0,0";"0,0";"0,0";"0,0"
"3392317101";"8";"48";"0";"20";"2,0";"373";"780";"NaN";"0,0";"0,0";"0,0";"0,0"
"839518926111453200";"10";"9";"0";"20";"1,0";"207";"235";"NaN";"0,0";"0,0";"0,0";"0,0"
"841371941487415300";"8";"120";"0";"20";"0,0";"72";"56";"NaN";"0,0";"0,0";"0,0";"0,0"
"4548371369";"13";"24";"0";"20";"1,0";"178";"222";"NaN";"0,0";"0,0";"0,0";"0,0"
"1034451229";"9";"66";"0";"20";"0,0";"712";"258";"NaN";"0,0";"0,0";"0,0";"0,0"
"838467892614205400";"9";"68";"0";"20";"0,0";"153";"118";"NaN";"0,0";"0,0";"0,0";"0,0"
"837334924139069400";"9";"31";"0";"20";"1,0";"144";"226";"NaN";"0,0";"0,0";"0,0";"0,0"
"554485198";"12";"101";"0";"20";"1,0";"20182";"30223";"NaN";"0,0";"0,0";"0,0";"0,0"
"338262255";"7";"158";"0";"20";"5,0";"26420";"134367";"NaN";"0,0";"0,0";"0,0";"0,0"
"818453510";"14";"0";"0";"20";"1,0";"203";"332";"NaN";"0,0";"0,0";"0,0";"0,0"
"847524408214409200";"11";"0";"0";"20";"0,0";"2";"0";"NaN";"0,0";"0,0";"0,0";"0,0"
"364984594";"11";"69";"0";"20";"8,0";"210";"1866";"NaN";"0,0";"0,0";"0,0";"0,0"
"738799986306125800";"12";"65";"0";"20";"0,0";"420";"401";"NaN";"0,0";"0,0";"0,0";"0,0"
"2742683566";"15";"23";"0";"20";"12,0";"61";"771";"NaN";"0,0";"0,0";"0,0";"0,0"
"712332317377863700";"12";"20";"0";"20";"0,0";"278";"203";"NaN";"0,0";"0,0";"0,0";"0,0"
"2440013238";"8";"20";"0";"20";"3,0";"52";"182";"NaN";"0,0";"0,0";"0,0";"0,0"
"42960469";"13";"50";"0";"20";"0,0";"2195";"628";"NaN";"0,0";"0,0";"0,0";"0,0"
"2513395989";"9";"55";"0";"20";"1,0";"130";"239";"NaN";"0,0";"0,0";"0,0";"0,0"
"110971457";"13";"108";"0";"20";"0,0";"588";"363";"NaN";"0,0";"0,0";"0,0";"0,0"
"462755656";"9";"130";"0";"20";"0,0";"339";"117";"NaN";"0,0";"0,0";"0,0";"0,0"
"621511125";"13";"0";"0";"20";"0,0";"307";"87";"NaN";"0,0";"0,0";"0,0";"0,0"
"272813219";"7";"0";"0";"20";"0,0";"145";"97";"NaN";"0,0";"0,0";"0,0";"0,0"
"2790187690";"7";"26";"0";"20";"3,0";"563";"1739";"NaN";"0,0";"0,0";"0,0";"0,0"
"4537021061";"12";"0";"0";"20";"0,0";"94";"22";"NaN";"0,0";"0,0";"0,0";"0,0"
"2579299669";"11";"19";"0";"20";"3,0";"49";"168";"NaN";"0,0";"0,0";"0,0";"0,0"
"572739274";"10";"91";"0";"20";"2,0";"3896";"7911";"NaN";"0,0";"0,0";"0,0";"0,0"
"271860959";"8";"65";"0";"20";"0,0";"917";"649";"NaN";"0,0";"0,0";"0,0";"0,0"
"3416731467";"12";"1";"0";"20";"1,0";"1032";"1692";"NaN";"0,0";"0,0";"0,0";"0,0"
"754202559745626100";"7";"13";"0";"20";"1,0";"99";"170";"NaN";"0,0";"0,0";"0,0";"0,0"
"525046692";"7";"0";"0";"20";"0,0";"708";"461";"NaN";"0,0";"0,0";"0,0";"0,0"
"2748389153";"10";"5";"0";"20";"2,0";"238";"657";"NaN";"0,0";"0,0";"0,0";"0,0"
"555288041";"10";"148";"0";"20";"0,0";"4992";"4464";"NaN";"0,0";"0,0";"0,0";"0,0"
"3239087584";"10";"0";"0";"20";"2,0";"100";"292";"NaN";"0,0";"0,0";"0,0";"0,0"
"1563804103";"8";"0";"0";"20";"0,0";"297";"192";"NaN";"0,0";"0,0";"0,0";"0,0"
"2790423206";"12";"6";"0";"20";"2,0";"108";"248";"NaN";"0,0";"0,0";"0,0";"0,0"
"2586867397";"10";"160";"0";"20";"0,0";"864";"773";"NaN";"0,0";"0,0";"0,0";"0,0"
"2940044235";"8";"15";"0";"20";"0,0";"531";"447";"NaN";"0,0";"0,0";"0,0";"0,0"
"2561981516";"8";"14";"0";"20";"5,0";"97";"548";"NaN";"0,0";"0,0";"0,0";"0,0"
"828938877347983400";"8";"35";"0";"20";"0,0";"151";"69";"NaN";"0,0";"0,0";"0,0";"0,0"
"3138412053";"9";"160";"0";"20";"0,0";"997";"415";"NaN";"0,0";"0,0";"0,0";"0,0"
